"Group.1","x"
1722,0.638611111111111
1723,1.16863333333333
1724,0.771788888888889
1725,1.04888472222222
1726,1.00684861111111
1727,0.922216666666667
1728,0.449177966101695
1731,1.6391149825784
1732,1.16974027777778
1733,0.866859722222222
1734,1.04501388888889
1735,1.33559305555556
1736,1.27130833333333
1737,1.23330555555556
1738,1.28793333333333
1739,0.913511111111111
1740,1.2569125
1741,1.04892777777778
1742,1.11929166666667
1743,1.38812777777778
1744,1.12679861111111
1745,1.09700833333333
1746,1.44019861111111
1747,1.48272361111111
1748,1.10855833333333
1749,0.694454166666667
1750,0.727348611111111
1751,1.88464166666667
1752,1.33748472222222
1753,1.199975
1754,0.941109722222222
1755,1.15895277777778
1756,1.592525
1757,1.66125642807505
1758,0.807841666666667
1759,0.656877777777778
1760,0.875193055555556
1761,1.01619861111111
1762,0.836404166666667
1763,1.49493055555556
1764,1.02529861111111
1765,0.960541666666667
1766,0.827140277777778
1767,0.898123611111111
1768,1.77440694444444
1769,1.20561666666667
1770,1.25375555555556
1771,1.16237222222222
1772,1.26773611111111
1773,1.40423472222222
1774,1.35175972222222
1775,1.23166111111111
1776,1.27557083333333
1777,1.40498194444444
1778,1.41555
1779,1.21345972222222
1780,1.04843611111111
1781,1.09863333333333
1782,1.14732777777778
1783,1.09055555555556
1784,1.52569861111111
1785,0.625631944444444
1786,1.41773333333333
1787,1.09551111111111
1788,1.24739444444444
1789,0.993863888888889
1790,1.17822961203484
